Nº BO;FATO;FATO AGRUPADO;BAIRRO DO FATO;UF DO FATO;MUNICÍPIO DO FATO;CÓDIGO IBGE;ANO DO FATO;DATA DO FATO;HORA DO FATO;ENVOLVIMENTO;SEXO;NACIONALIDADE;ESCOLARIDADE;COR/RAÇA;IDADE NO FATO
1071/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Parque Residencial Uniao;MS;Campo Grande;5002704;2026;10/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;65.0
1071/2026 - 1DEAM;VIOLENCIA PSICOLOGICA CONTRA A MULHER (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA;Parque Residencial Uniao;MS;Campo Grande;5002704;2026;10/02/2026;18:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;28.0
46/2026 - DP-ANTONIO JOÃO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Antonio Joao;5000906;2026;10/02/2026;15:37:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;48.0
46/2026 - DP-ANTONIO JOÃO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Antonio Joao;5000906;2026;10/02/2026;15:37:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;21.0
46/2026 - DP-ANTONIO JOÃO;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Antonio Joao;5000906;2026;10/02/2026;15:37:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;48.0
46/2026 - DP-ANTONIO JOÃO;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CENTRO;MS;Antonio Joao;5000906;2026;10/02/2026;15:37:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;21.0
1049/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CENTENARIO;MS;Campo Grande;5002704;2026;10/02/2026;11:43:00;VÍTIMA;FEMININO;BRASILEIRO(A);NAO ALFABETIZADO;BRANCA;62.0
1049/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CENTENARIO;MS;Campo Grande;5002704;2026;10/02/2026;11:43:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
1049/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CENTENARIO;MS;Campo Grande;5002704;2026;10/02/2026;11:43:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;45.0
1049/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM CENTENARIO;MS;Campo Grande;5002704;2026;10/02/2026;11:43:00;VÍTIMA;FEMININO;BRASILEIRO(A);NAO ALFABETIZADO;BRANCA;62.0
123/2026 - DAM-TRÊS LAGOAS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Jardim Paranapunga;MS;Tres Lagoas;5008305;2026;10/02/2026;11:32:00;VÍTIMA;FEMININO;ESTRANGEIRO(A) NATURALIZADO(A);FUNDAMENTAL INCOMPLETO;N/I;29.0
123/2026 - DAM-TRÊS LAGOAS;VIAS DE FATO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, VIAS DE FATO, FATOS TIPICOS, DAS CONTRAVENCOES PENAIS;Jardim Paranapunga;MS;Tres Lagoas;5008305;2026;10/02/2026;11:32:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PRETA;33.0
245/2026 - DP-SIDROLANDIA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;SAO BENTO;MS;Sidrolandia;5007901;2026;10/02/2026;10:11:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;N/I;22.0
245/2026 - DP-SIDROLANDIA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;SAO BENTO;MS;Sidrolandia;5007901;2026;10/02/2026;10:11:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;21.0
64/2026 - DAM-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Maria Leite;MS;Corumba;5003207;2026;10/02/2026;08:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;57.0
64/2026 - DAM-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Maria Leite;MS;Corumba;5003207;2026;10/02/2026;08:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PRETA;33.0
64/2026 - DAM-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Maria Leite;MS;Corumba;5003207;2026;10/02/2026;08:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PRETA;33.0
64/2026 - DAM-CORUMBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Maria Leite;MS;Corumba;5003207;2026;10/02/2026;08:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;57.0
1044/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CANGURU;MS;Campo Grande;5002704;2026;10/02/2026;08:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;34.0
1044/2026 - 1DEAM;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM CANGURU;MS;Campo Grande;5002704;2026;10/02/2026;08:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;24.0
1064/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;43.0
1064/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;AUTOR;MASCULINO;BRASILEIRO(A);N/I;PARDA;43.0
1064/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;39.0
1064/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;39.0
1045/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;68.0
1045/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Conjunto Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;23.0
1045/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Conjunto Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PARDA;68.0
1045/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Conjunto Aero Rancho;MS;Campo Grande;5002704;2026;10/02/2026;07:30:00;AUTOR;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;23.0
46/2026 - DP-SELVÍRIA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VESTIA;MS;Selviria;5007802;2026;10/02/2026;06:26:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;40.0
46/2026 - DP-SELVÍRIA;LESAO CORPORAL DOLOSA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA, VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;VESTIA;MS;Selviria;5007802;2026;10/02/2026;06:26:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;N/I;35.0
1043/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;21.0
1043/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
1043/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;22.0
1043/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;6.0
1043/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;55.0
1043/2026 - 1DEAM;ESTUPRO, SE DA CONDUTA RESULTA LESAO CORPORAL DE NATUREZA GRAVE OU SE A VITIMA É MENOR DE 18 (DEZOITO) OU MAIOR DE 14 (CATORZE) ANOS;ESTUPRO, PEDOFILIA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;PARDA;21.0
1043/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;PARDA;55.0
1043/2026 - 1DEAM;ESTUPRO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, ESTUPRO, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;22.0
1043/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
1043/2026 - 1DEAM;ESTUPRO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, ESTUPRO, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO INCOMPLETO;BRANCA;42.0
1043/2026 - 1DEAM;ESTUPRO DE VULNERAVEL;ESTUPRO, PEDOFILIA, ESTUPRO DE VULNERÁVEL - ART. 217-A, FATOS TIPICOS;Caicara;MS;Campo Grande;5002704;2026;10/02/2026;06:00:00;VÍTIMA;MASCULINO;BRASILEIRO(A);NAO ALFABETIZADO;PARDA;6.0
213/2026 - DP-MARACAJU;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CONJUNTO NAPOLEAO ALVES FERREIRA;MS;Maracaju;5005400;2026;10/02/2026;03:32:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;28.0
213/2026 - DP-MARACAJU;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;CONJUNTO NAPOLEAO ALVES FERREIRA;MS;Maracaju;5005400;2026;10/02/2026;03:32:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
213/2026 - DP-MARACAJU;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CONJUNTO NAPOLEAO ALVES FERREIRA;MS;Maracaju;5005400;2026;10/02/2026;03:32:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;24.0
213/2026 - DP-MARACAJU;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;CONJUNTO NAPOLEAO ALVES FERREIRA;MS;Maracaju;5005400;2026;10/02/2026;03:32:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;28.0
115/2026 - 1DP-FATIMA DO SUL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM PARAISO;MS;Fatima do Sul;5003801;2026;10/02/2026;00:54:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;39.0
115/2026 - 1DP-FATIMA DO SUL;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM PARAISO;MS;Fatima do Sul;5003801;2026;10/02/2026;00:54:00;AUTOR;MASCULINO;BRASILEIRO(A);ALFABETIZADO;BRANCA;74.0
115/2026 - 1DP-FATIMA DO SUL;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;JARDIM PARAISO;MS;Fatima do Sul;5003801;2026;10/02/2026;00:54:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;31.0
115/2026 - 1DP-FATIMA DO SUL;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM PARAISO;MS;Fatima do Sul;5003801;2026;10/02/2026;00:54:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;39.0
115/2026 - 1DP-FATIMA DO SUL;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;JARDIM PARAISO;MS;Fatima do Sul;5003801;2026;10/02/2026;00:54:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;31.0
1128/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Nova Esperanca;MS;Dourados;5003702;2026;09/02/2026;22:34:00;VÍTIMA;FEMININO;N/I;N/I;N/I;63.0
1128/2026 - DEPAC-DDOS;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Vila Nova Esperanca;MS;Dourados;5003702;2026;09/02/2026;22:34:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;N/I;25.0
57/2026 - DAM-PARANAÍBA;LESAO CORPORAL DOLOSA NA FORMA TENTADA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA NA FORMA TENTADA, VIOLENCIA DOMESTICA, FATOS TIPICOS;INDUSTRIAL DE LOURDES;MS;Paranaiba;5006309;2026;09/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
57/2026 - DAM-PARANAÍBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;INDUSTRIAL DE LOURDES;MS;Paranaiba;5006309;2026;09/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;39.0
57/2026 - DAM-PARANAÍBA;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;INDUSTRIAL DE LOURDES;MS;Paranaiba;5006309;2026;09/02/2026;22:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;30.0
57/2026 - DAM-PARANAÍBA;LESAO CORPORAL DOLOSA NA FORMA TENTADA (VIOLENCIA DOMESTICA);LESAO CORPORAL DOLOSA NA FORMA TENTADA, VIOLENCIA DOMESTICA, FATOS TIPICOS;INDUSTRIAL DE LOURDES;MS;Paranaiba;5006309;2026;09/02/2026;22:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;BRANCA;39.0
1062/2026 - 1DEAM;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;NOVA CAMPO GRANDE;MS;Campo Grande;5002704;2026;09/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;32.0
1062/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;NOVA CAMPO GRANDE;MS;Campo Grande;5002704;2026;09/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;42.0
1062/2026 - 1DEAM;DIFAMACAO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DIFAMAÇAO;NOVA CAMPO GRANDE;MS;Campo Grande;5002704;2026;09/02/2026;20:00:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;BRANCA;42.0
1062/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;NOVA CAMPO GRANDE;MS;Campo Grande;5002704;2026;09/02/2026;20:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;32.0
1346/2026 - DEPAC-CEPOL-CG;ESTUPRO DE VULNERAVEL;ESTUPRO, PEDOFILIA, ESTUPRO DE VULNERÁVEL - ART. 217-A, FATOS TIPICOS;LOS ANGELES;MS;Campo Grande;5002704;2026;09/02/2026;19:23:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL COMPLETO;PRETA;45.0
1346/2026 - DEPAC-CEPOL-CG;ESTUPRO DE VULNERAVEL;ESTUPRO, PEDOFILIA, ESTUPRO DE VULNERÁVEL - ART. 217-A, FATOS TIPICOS;LOS ANGELES;MS;Campo Grande;5002704;2026;09/02/2026;19:23:00;VÍTIMA;FEMININO;ESTRANGEIRO(A) NATURALIZADO(A);N/I;N/I;12.0
46/2026 - DAM-COXIM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Coxim;5003306;2026;09/02/2026;19:00:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR COMPLETO;PARDA;58.0
46/2026 - DAM-COXIM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;CENTRO;MS;Coxim;5003306;2026;09/02/2026;19:00:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;44.0
649/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Aeroporto;MS;Corumba;5003207;2026;09/02/2026;17:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
649/2026 - 1DP-CORUMBA;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;Aeroporto;MS;Corumba;5003207;2026;09/02/2026;17:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;36.0
649/2026 - 1DP-CORUMBA;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS;Aeroporto;MS;Corumba;5003207;2026;09/02/2026;17:30:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;36.0
649/2026 - 1DP-CORUMBA;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Aeroporto;MS;Corumba;5003207;2026;09/02/2026;17:30:00;VÍTIMA;FEMININO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PRETA;36.0
1033/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
1033/2026 - 1DEAM;AMEACA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, AMEAÇA, FATOS TIPICOS;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;32.0
1033/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;32.0
1033/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;VÍTIMA;FEMININO;BRASILEIRO(A);SUPERIOR INCOMPLETO;BRANCA;32.0
1033/2026 - 1DEAM;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
1033/2026 - 1DEAM;LESAO CORPORAL, SE A LESAO FOR PRATICADA CONTRA A MULHER, POR RAZOES DA CONDIÇAO DO SEXO FEMININO (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, FATOS TIPICOS, DOS CRIMES CONTRA A PESSOA;Jardim Centenario;MS;Campo Grande;5002704;2026;09/02/2026;17:23:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO COMPLETO;PARDA;44.0
210/2026 - DP-MARACAJU;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA MARGARIDA;MS;Maracaju;5005400;2026;09/02/2026;15:28:00;AUTOR;MASCULINO;BRASILEIRO(A);FUNDAMENTAL INCOMPLETO;PARDA;35.0
210/2026 - DP-MARACAJU;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA MARGARIDA;MS;Maracaju;5005400;2026;09/02/2026;15:28:00;VÍTIMA;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;56.0
210/2026 - DP-MARACAJU;INJURIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, INJURIA, FATOS TIPICOS;VILA MARGARIDA;MS;Maracaju;5005400;2026;09/02/2026;15:28:00;AUTOR;FEMININO;BRASILEIRO(A);ALFABETIZADO;PARDA;24.0
1058/2026 - 1DEAM;CALUNIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, CALUNIA, FATOS TIPICOS;Parque do Lageado;MS;Campo Grande;5002704;2026;09/02/2026;13:15:00;AUTOR;MASCULINO;BRASILEIRO(A);MEDIO INCOMPLETO;PARDA;40.0
1058/2026 - 1DEAM;CALUNIA (VIOLENCIA DOMESTICA);VIOLENCIA DOMESTICA, CALUNIA, FATOS TIPICOS;Parque do Lageado;MS;Campo Grande;5002704;2026;09/02/2026;13:15:00;VÍTIMA;FEMININO;N/I;MEDIO COMPLETO;PARDA;40.0
